Qsubj,Reply,final_score,label,confidence,reason,student_20k_pred,student_20k_pred_name,student_20k_confidence,student_20k_prob_0,student_20k_prob_1,student_20k_prob_2,student_100k_pred,student_100k_pred_name,student_100k_confidence,student_100k_prob_0,student_100k_prob_1,student_100k_prob_2,models_disagree,student_20k_correct,student_100k_correct
公司除了面板商业逻辑清晰，请问围绕航母所谓的事业部，未来赚钱模式是什么？比如搞不清楚的医院，就是为了做公益的？,您好！经过多年创新发展，公司形成了以半导体显示事业为核心，传感器及解决方案、MLED、智慧系统创新、智慧医工事业融合发展的“1+4+N”航母事业群。传感器及解决方案事业聚焦医疗影像、生物检测、智慧视窗、微波通信、指纹识别等领域，公司拥有从12英寸到46英寸的全尺寸X-ray平板探测器背板产品（FPXD），广泛应用于欧美、日本、韩国等全球高端医疗器械公司；智慧视窗通过显示和传感技术创新，为交通、建筑等领域提供极具竞争力的传感器件及解决方案。在MLED领域，公司以独有的主动式驱动架构、高速转印技术，为客户提供半导体工艺和先进微米级封装工艺的下一代LED显示系统及解决方案，目前已推出玻璃基75英寸8KMiniLED、0.9mm像素间距MiniLED显示产品等，为人们带来全新的“视”界。智慧系统创新事业通过人工智能、大数据、云计算技术，聚焦软硬融合的产品与服务，深耕智慧园区、智慧金融领域，聚焦智慧一体机、大尺寸智慧终端产品，为物联网细分领域提供整体解决方案。目前，公司智慧金融解决方案覆盖超过1500个网点，智慧园区解决方案在北京、天津、重庆等20余个城市落地应用，为人们生活带来更智慧的产品和服务。智慧医工事业通过科技与医学融合创新，构建以物联网技术为支撑的智慧分级健康管理体系，形成智慧健康管理生态系统，构建以健康管理为核心、医工终端为工具、互联网医院及数字医院为支撑的全周期健康服务闭环，提升人们的健康生活品质。目前，公司已在北京、合肥、成都、苏州等地布局多家数字医院，提供以人为中心的全周期、全方位的健康管理服务。谢谢！,0.6212872520406214,2,0.92,投资者核心诉求是各事业部的盈利模式和医院是否盈利，回答大篇幅复述业务介绍，未提及任何盈利数据或商业模式，属于转移话题和同义复述。,1,Intermediate,0.5603188872337341,0.2663106620311737,0.5603188872337341,0.17337048053741455,1,Intermediate,0.5300325751304626,0.2826504707336426,0.5300325751304626,0.18731693923473358,False,False,False
请问传统燃油车的轮毂轴承与新能源车的轮毂轴承可以通用吗？公司是否在生产新能源汽车轮毂轴承？,尊敬的投资者，感谢您对公司的关注。公司生产的汽车轮毂轴承单元可应用于新能源汽车。,0.3492392903995077,1,0.85,投资者问了两点：是否通用、是否在生产新能源车轴承。董秘只回答了可应用于新能源车，但回避了传统与新能源轴承是否通用的核心问题，属于避重就轻的部分响应。,0,Direct,0.858061671257019,0.858061671257019,0.1122996062040329,0.02963869646191597,0,Direct,0.8116293549537659,0.8116293549537659,0.15825162827968597,0.030119091272354126,False,False,False
尊敬的董秘你好，7月份的调查结束了吗？？？请一定回复下，谢谢,您好！截至目前，中国证监会调查工作仍在进行中，公司尚未收到中国证监会关于公司立案调查事项的结论性意见或决定。立案调查期间，公司积极配合中国证监会的调查工作，按照规定及时履行信息披露义务，具体内容详见公司立案调查进展相关的提示公告。谢谢！,0.7820755657931524,0,0.92,投资者核心诉求是调查是否结束，董秘明确回答调查仍在进行中、尚未收到结论性意见，属于直接响应。,1,Intermediate,0.3687465786933899,0.3151339292526245,0.3687465786933899,0.3161194622516632,2,Evasive,0.34797555208206177,0.33484774827957153,0.3171767294406891,0.34797555208206177,True,False,False
你好，在2020年报中，有很多原先直接持股100%的子公司，变为间接控股100%，原因有具体公告吗？我找了好久，都没见到。若有，请告知；若无，请具体说明一下。谢谢！一个小投资人,您好，公司现有养殖类子公司200余家，布局全国20余省。随着公司生产规模不断扩大，管理半径不断延伸，为优化管理架构，提升管理效率，公司设立省级公司，将该地域内部分子公司纳入省级公司范围内。公司严格按照证监会、深交所的相关信息披露要求，及时、准确、完整进行信息披露，感谢您的关注！,0.968829662579154,1,0.82,解释了间接控股原因（设立省级公司优化管理），但未回答是否有具体公告，也未告知公告编号，回避了核心诉求的一半。,2,Evasive,0.5701624751091003,0.05965803563594818,0.3701794743537903,0.5701624751091003,1,Intermediate,0.5609201788902283,0.11691686511039734,0.5609201788902283,0.322162926197052,True,False,True
"请问董秘截止到2022年5月31日，公司股东人数是多少，谢谢
								",您好，感谢你对公司的关注，按照相关披露要求，公司股东户数信息将在公司定期报告中予以披露。截至3月31日，公司股东人数9527。,0.7184386399404888,1,0.85,投资者问5月31日股东人数，董秘只给出3月31日数据，未提供所问日期的具体数字，部分响应但未满足核心诉求。,0,Direct,0.46404337882995605,0.46404337882995605,0.2976381778717041,0.23831848800182343,0,Direct,0.5877832770347595,0.5877832770347595,0.2807732820510864,0.13144350051879883,False,False,False
为啥网上一直买不到你们家的黄桃罐头？是才能不够还是囤货不卖？有没有加大产能满足客户需求？,您好，受供需关系、物流等因素影响，线上部分产品可能出现暂时缺货的情况，公司将根据实际情况及时调整产品生产计划。谢谢！,0.9749999759615392,1,0.82,投资者核心诉求是是否加大产能，董秘仅模糊回应'调整生产计划'，未给出产能扩张的具体数据或明确结论，属于定性代替定量的部分响应。,1,Intermediate,0.5279041528701782,0.021707022562623024,0.5279041528701782,0.4503887891769409,2,Evasive,0.5902426838874817,0.022515280172228813,0.38724201917648315,0.5902426838874817,True,True,False
研发决定企业未来发展的上限，请问首钢股份研发主要集中在那些方面，能否给小股东讲一下，可否？,首钢股份、智新电磁、京唐公司、冷轧公司都是高新技术企业，公司每年研发投入占比3%以上，主要集中在以下几方面：\n（1）前沿技术，根据国家战略需求，通过与科研院所合作攻关及建立实验室等方式，探索前沿技术，研发高端需求产品，2021年实现以汽车外板DP500为代表的29项高端材料国产化替代。\n（2）用户需求，通过用户服务先期介入等方式，深入了解市场需求，与上下游建立联合实验室，研究用户技术，为用户提供增值服务，2021年实现以汽车用双相高强外板CR290Y490T为代表的6项新产品国内首发。\n（3）制造工艺，针对产品制造过程中的难点和痛点问题，持续加大研发投入，2021年解决生产过程中的技术难题100余项。\n（4）绿色低碳，积极践行绿色低碳战略，持续投入，探索低碳绿色冶金技术，继续保持河北省环保绩效评价“A级”企业。\n感谢您的关注！,0.6892290934424935,0,0.95,投资者问研发集中在哪些方面，董秘分四个方向详细说明并给出具体案例和数据，属于直接响应。,1,Intermediate,0.6873577237129211,0.2167050540447235,0.6873577237129211,0.09593717753887177,1,Intermediate,0.6411564946174622,0.24300028383731842,0.6411564946174622,0.11584323644638062,False,False,False
"董秘你好，我是贵公司的小股东，参加过最近的公司的股东大会，对项总和朱总及伟明团队的领导非常有信心。但贵公司近一月的股价表现偏离上证指数8个点以上，偏离环保指数5个点以上，请问贵公司是否有未披露的重大利空消息？项总最近身体还好？是否病情危重？								",您好！公司各项业务经营正常，高管不存在任何影响正常履职的情况，认真致力于企业长期可持续发展。谢谢！,0.9392340976199862,0,0.82,投资者核心诉求是确认是否有未披露利空及高管健康状况，董秘明确回应经营正常、高管无影响履职情况，属于清晰的定性结论。,1,Intermediate,0.5889143347740173,0.08807603269815445,0.5889143347740173,0.32300958037376404,1,Intermediate,0.5218051075935364,0.22144483029842377,0.5218051075935364,0.25675004720687866,False,False,False
董秘你好，请问公司光刻胶项目进展如何？今年是否可以量产？,您好，公司光刻胶项目目前正在筹建厂房和扩充团队过程中，并计划今年进行产品试制和客户开拓。,0.6997619853961545,0,0.88,回答了项目进展（筹建厂房、扩充团队）及今年计划（试制和客户开拓），隐含今年尚无法量产，提供了具体阶段性信息。,1,Intermediate,0.537376880645752,0.4077461063861847,0.537376880645752,0.054877057671546936,1,Intermediate,0.526377260684967,0.4184570610523224,0.526377260684967,0.05516565218567848,False,False,False
请问如果个人投资者想要去公司现场实地考察需要走什么流程，准备哪些相关证明资料，公司是否会将投资者拒之门外？,尊敬的投资者，你好，公司定期报告发出后，欢迎来公司现场实地考察，具体请联系公司投资者热线：0755-83492887，谢谢。,0.663385990140836,0,0.85,投资者问如何实地考察，董秘明确表示欢迎考察并提供了具体联系电话，给出了实质性指引，属于直接响应。,2,Evasive,0.900092363357544,0.05621451511979103,0.04369301721453667,0.900092363357544,2,Evasive,0.9123948812484741,0.05129605531692505,0.03630904108285904,0.9123948812484741,False,False,False
股东大会也开完几天了，股权登记日怎么也没确定？要等到什么时候？是有什么问题吗？,谢谢您对公司的关注。公司已于2020年度股东大会上审议通过了权益分派预案。请您关注具体权益分派实施的公告。,0.9118221487817648,2,0.88,投资者问股权登记日何时确定，董秘未给出具体时间节点，仅用'请关注后续公告'推脱，属于推迟回答的逃避战术。,2,Evasive,0.46617043018341064,0.3257988393306732,0.20803077518939972,0.46617043018341064,0,Direct,0.41091468930244446,0.41091468930244446,0.18732547760009766,0.4017597734928131,True,True,False
有没有考虑做面包？,您好，感谢您的关注和建议，公司主要产品包括麻花、糕点、甘栗、果仁等，其中包含少量面包品种。公司将根据市场需求研发新品，及时拓展完善产品品类。谢谢！,0.6565702787070691,0,0.85,明确回答了公司产品线已包含少量面包品种，提供了增量信息，直接回应了核心诉求。,1,Intermediate,0.4962218105792999,0.2119012176990509,0.4962218105792999,0.29187703132629395,1,Intermediate,0.45847246050834656,0.37639135122299194,0.45847246050834656,0.1651361882686615,False,False,False
其他公司都预告了一二月份的业绩情况，如类同平治信息，希望贵公司应尽快进行业绩预告，助推股价良性发展！,尊敬的投资者您好！感谢您的建议，公司目前生产经营正常，并于1月12日公布了2021年业绩预告，详细情况请关注公司后续发布的定期报告。感谢您对公司的关注，祝您投资顺利！,0.8332816948343846,0,0.85,投资者核心诉求是尽快发布业绩预告，董秘明确告知已于1月12日公布2021年业绩预告，提供了具体时间节点和增量信息，属于直接响应。,2,Evasive,0.45408740639686584,0.10044772922992706,0.4454649090766907,0.45408740639686584,2,Evasive,0.46342378854751587,0.07458797097206116,0.46198827028274536,0.46342378854751587,False,False,False
你好，是否能请公司介绍一下祥明在国内的销售团队规模，随着HVACR即将迎来销售旺季，祥明的销售团队将迎来巨大机遇和挑战，请问公司销售团队负责人员是否已经做好了充足的准备和决心,您好！我国宠物动保和水产动保行业起步较晚，存在较大的未满足需求空间。其中，宠物临床用药长期依赖进口，国际动保巨头产品占据80%以上市场份额，国产替代正加速发展，国内企业产品市场渗透率有望逐步提升。近年来，国家农业部陆续出台了宠物用药和水产用药相关政策，一是鼓励行业发展，二是法规监管趋向严格和规范，门槛提高，行业处于高速发展的窗口机遇期，有利于头部企业形成。动物保健是华东医药工业微生物重点战略发展方向之一，公司长期看好行业未来发展，并坚定践行既定战略，持续落子完善产业布局，通过本次交易快速布局宠物动保和水产动保细分赛道，重点发力两大蓝海市场。感谢您的关注！,0.8948228006275393,2,0.98,投资者询问祥明国内销售团队规模及备战情况，董秘完全未提及祥明及HVACR业务，转而大谈动物保健和宠物动保，属于典型的转移话题逃避战术。,1,Intermediate,0.5558834075927734,0.037528034299612045,0.5558834075927734,0.4065885841846466,1,Intermediate,0.5410283207893372,0.049828287214040756,0.5410283207893372,0.4091433584690094,False,False,False
尊敬的董秘，你好，贵公司的 古汉养生精，是根据马王堆出土的 养生方 研发的，是属于国家一级秘密处方，国家中药保护品种，是否属实？,尊敬的投资者您好，公司依据湖南马王堆出土养生方开发的产品古汉养生精（口服液、片剂），因其独特配方，曾被评为国家中药保护品种，国家秘密技术项目品种。公司目前已拥有与核心中药产品有关的核心技术及制备工艺，并形成多项专利。古汉养生精已持续上市销售三十年以上，树立了较好的市场口碑，积累了一定的销售基础和消费群体。企业品牌信誉是公司重要的竞争优势，是公司未来发展的重要保障。谢谢您对公司的关心和关注。,0.4420353868842894,0,0.93,投资者核心诉求是确认古汉养生精的来源和保护品种身份，董秘明确确认了马王堆出土养生方、国家中药保护品种及国家秘密技术项目品种，属于直接响应。,1,Intermediate,0.5608024597167969,0.33856093883514404,0.5608024597167969,0.1006365492939949,1,Intermediate,0.47833070158958435,0.43489959836006165,0.47833070158958435,0.08676962554454803,False,False,False
公司之前公告拟用10-20亿元人民币以不超过24.97元/股的价格回购公司股票，该回购拟用于实施员工持股计划或股权激励，回购股份期限为自董事会审议通过本次回购股份方案之日起不超过12个月，即从2021年3月30日至2022年3月29日。公告后公司高位回购3个多亿元后在股价大跌的情况下最近几个月回购没有一点进展请问是处于什么考虑？后续在四个多月是否还会完成回购计划？,尊敬的投资者您好，公司严格按照《上海证券交易所上市公司回购股份实施细则》等相关规定，根据回购股份事项进展情况及时履行信息披露义务，且公司目前没有应披露而未披露事项。感谢您对公司的关注！,0.7262832693619454,2,0.95,投资者问回购停滞原因及后续是否完成计划，董秘未回答任何实质内容，仅用合规套话推脱，属于同义复述+虚假安抚的逃避战术。,1,Intermediate,0.3699705898761749,0.2740985155105591,0.3699705898761749,0.3559308648109436,2,Evasive,0.43345993757247925,0.21772624552249908,0.3488138020038605,0.43345993757247925,True,False,True
股价长期低估，建议公司考虑回购等方式维稳,尊敬的投资者：感谢您对真爱美家的关注！根据中证登最新数据，截至2022年11月18日，合并普通账户和融资融券信用账户后公司持有人数为11304人，其中机构有法国兴业银行、上海明汯投资、华泰证券等供您投资参考,0.9010366896452814,2,0.92,投资者建议公司回购维稳股价，董秘完全未回应回购议题，转而提供股东人数和机构名单，属于典型的转移话题逃避战术。,0,Direct,0.7136052250862122,0.7136052250862122,0.16950707137584686,0.11688769608736038,2,Evasive,0.6468470096588135,0.1586209535598755,0.19453203678131104,0.6468470096588135,True,False,True
"贵司作为行业领军企业,为支持国产化做出过哪些贡献?",尊敬的投资者您好，公司不断提升自主创新能力，突破核心产品技术。承担的04国家科技重大专项大型开式伺服折弯机与机械伺服数控转塔冲床项目，迅速替代进口；研制成功的数控多边折边单元、数控开卷落料线等产品，填补了国内空白。未来公司将始终追求在核心技术和零部件领域的不断突破，谢谢！,0.9299999877358494,0,0.92,投资者问国产化贡献，董秘给出了具体项目（04专项、伺服折弯机、转塔冲床、折边单元、开卷落料线）及成果（替代进口、填补空白），属于直接响应。,1,Intermediate,0.5042502880096436,0.07516711205244064,0.5042502880096436,0.4205826222896576,1,Intermediate,0.5990422964096069,0.08559844642877579,0.5990422964096069,0.3153592646121979,False,False,False
请问公司半年报计提坏账中大多为客户无法支付货款，公司不尝试采取法律手段追讨吗？此外仅持股12%彼岸春天仅半年就要减值几百万这么多？,您好。公司应收账款和其他应收款均按照企业会计准则计提，公司根据欠款具体情况采取相应措施催收，包括法律手段。谢谢。,0.8559241124308206,1,0.85,回答了坏账计提和法律催收问题，但对彼岸春天减值几百万的质疑完全未回应，属于避重就轻。,0,Direct,0.5540425777435303,0.5540425777435303,0.3742848336696625,0.07167259603738785,1,Intermediate,0.5140763521194458,0.38741374015808105,0.5140763521194458,0.09850992262363434,True,False,True
请问管理层，第二期股票回购计划剩余的七千万回购额度是否计划在中报业绩披露后进行？还是要等首发配股解禁后进行？,尊敬的投资者，您好。鉴于公司第二期回购的期限系自公司2021年11月19日召开的董事会审议通过回购方案之日起12个月内，因此，公司回购尚处于有效期内。目前只是尚未完成。感谢您的关注！,0.8574820462453777,2,0.9,投资者问的是剩余回购额度的具体执行时间节点（中报后还是解禁后），董秘仅重复回购仍在有效期内，未回答任何时间安排，属于同义复述+回避核心诉求。,0,Direct,0.9024100303649902,0.9024100303649902,0.07981762290000916,0.01777237094938755,0,Direct,0.9102306962013245,0.9102306962013245,0.07059280574321747,0.019176527857780457,False,False,False
"请问贵公司有从事航空货运业务吗，货运业务
去年是否有提高？",尊敬的投资者，您好！公司定位于支线航空客、货运输业务，详情请见公司定期报告。感谢您的关注！,0.8485949268136458,1,0.82,确认了有航空货运业务，但对'去年是否有提高'这一核心诉求未给出具体数据或定性结论，用'详情请见定期报告'回避了量化问题。,0,Direct,0.503148078918457,0.503148078918457,0.2750312089920044,0.2218206822872162,1,Intermediate,0.4584729075431824,0.27592557668685913,0.4584729075431824,0.2656014859676361,True,False,True
你好，董秘。截止到6.22日股东人数及前十大股东持股情况。,"您好，截止2022年6月20日，公司股东户数为9,776户。感谢您的关注。",0.7778649228188123,1,0.88,提供了股东户数（接近日期），但未回答前十大股东持股情况，属于避重就轻，部分响应。,0,Direct,0.9161622524261475,0.9161622524261475,0.0741681233048439,0.009669559076428413,0,Direct,0.911332905292511,0.911332905292511,0.07760552316904068,0.011061570607125759,False,False,False
尊敬的董秘:公司股价长时间远远跌破净资产，公司账户上躺着近200亿现金，股价那么低公司为什么迟迟不肯增持，账上留着那么多现金干什么？望公司能够考虑一下全体小股东的利益，尽快增持或者回购注销，请把建议转告董事会，谢谢！,"投资者您好，谢谢您对公司的关注和建议。基于对公司持续稳定发展的信心和对公司股票价值的合理判断，公司控股股东金融街集团及其一致行动人一直看好公司未来的发展，自2014年4月起至今，多次在二级市场增持公司股票，累计增持29,046万股。公司董事、高管也多次通过二级市场增持公司股票，2008年起至今，累计增持423万股，表达对公司持续发展的信心。目前，公司暂无回购股票的计划。公司账面资金需要保持合理规模，一是用于偿付公司到期债务以及满足刚性资金支出的需要（包括期间费用、税金支出、现金分红等），保持公司财务稳健和安全；二是在“两集中、三批次”的“招拍挂”新政策下，用于项目投资、工程建设等资本性支出，满足公司业务持续稳健发展需要。如有其他问题，欢迎致电公司投资者咨询专线010-66573955。",0.8373783859835393,0,0.82,投资者核心诉求是要求增持/回购及解释现金用途。董秘回答了历史增持数据、明确无回购计划、并具体解释了资金用途（偿债、投资等），提供了增量信息。,1,Intermediate,0.4343052804470062,0.39981481432914734,0.4343052804470062,0.16587993502616882,0,Direct,0.4979160726070404,0.4979160726070404,0.39857709407806396,0.10350681096315384,True,False,True
请问年报中所说，年度报告披露日前一个月末普通股股东总数111285人，季报中，报告期末普通股股东总数138457人，为何上述两数据不一样？,尊敬的投资者，您好。目前人民币兑美元贬值对公司的出口业务有一定的利好，但汇率波动的影响因素复杂，公司将聚焦于主营业务，加强外汇风险管控，谢谢！,0.9999999790322588,2,0.99,投资者询问股东人数差异原因，董秘回答却谈汇率和出口业务，属于典型的转移话题，完全未回应核心诉求。,1,Intermediate,0.7048038244247437,0.19624631106853485,0.7048038244247437,0.09894990921020508,1,Intermediate,0.7354140281677246,0.1622219681739807,0.7354140281677246,0.10236401855945587,False,False,False
董秘你好：在氢能方面不知雪人股份是否进入中石油和中石化的供应链，如没进希望争取一切方法进中石油和中石化的供应链并且提供氢能装备，这对公司的发展有着长远发展有着重大的意义，可以说是战略上的大转折，也对公司股价带来实质性的飞跃,投资者你好，公司目前是中石化和中石油的供应商。感谢您的关注！,0.5068109552125849,0,0.95,投资者核心诉求是公司是否进入中石油和中石化供应链，董秘明确回答已是其供应商，直接回应了核心问题。,1,Intermediate,0.5092158317565918,0.23485766351222992,0.5092158317565918,0.25592654943466187,1,Intermediate,0.4040592610836029,0.3917474150657654,0.4040592610836029,0.2041933238506317,False,False,False
《饥荒：新家》是否由贵公司参与研发，该游戏公司占有股权比例为多少？该游戏全球发行能否为公司带来巨大收益？,您好！感谢您的关注。《饥荒:新家园（Don＇tStarve:Newhome）》是饥荒系列的新作手游，是公司旗下盛趣游戏的在研产品。后续进展您可以关注相关新闻。谢谢！,0.8499137223680765,1,0.88,回答确认了研发主体，但未回答股权比例和收益预期两个核心问题，属于避重就轻、选择性回答。,2,Evasive,0.4784907102584839,0.05914236605167389,0.4623669981956482,0.4784907102584839,1,Intermediate,0.5744544863700867,0.06698991358280182,0.5744544863700867,0.3585556149482727,True,False,True
请问董秘，贵公司在一季度报，提示半年报大幅度提升，但并没有发布半年报预告，是否合理？一面给投资者画饼，一面不直接给出半年报预告？等半年报出来，仅仅只有180%，这个按照常理来说，能称之为大幅度提升？毕竟很多企业都是几百倍的提升，我们可以理解为大幅度，这个是否严谨？做为一家上市企业，措辞应该严谨，毕竟误导了投资者。此外，咨询公司股东，公司认为可以不提供，那么在只有增长180%，提前发布是否有意误导,您好，公司2021年一季报所披露的信息真实准确完整，符合交易所2021年一季报的内容与格式要求，不存在误导性陈述。公司关于定期报告的业绩预告披露事宜符合《深圳证券交易所创业板股票上市规则（2020年12月修订）》的相关规定。感谢关注！,0.9050396506325282,2,0.88,投资者核心诉求是质疑'大幅度提升'措辞是否严谨及是否存在误导，董秘仅以合规性套话回应，未对'大幅度'的定义标准做任何解释，属于同义复述+虚假安抚式逃避。,1,Intermediate,0.4467182755470276,0.2432442456483841,0.4467182755470276,0.3100374639034271,2,Evasive,0.8030298352241516,0.04357079789042473,0.15339939296245575,0.8030298352241516,True,False,True
董秘你好，我在公众号上面看到说益生菌能杀新冠病毒，请问公司的益生菌对防治新冠病毒能起到多大的作用？是否能提升人体免疫力？,尊敬的投资者，您好！感谢您对公司的关注。根据现代医学理论，益生菌定植于人或动物肠道、生殖系统内，对人体稳态起调节作用，通过抑制有害菌增殖、促进营养物质吸收、代谢合成营养物质等途径对宿主健康产生重大影响，从而达到维持肠道健康、菌群平衡、增强人体免疫等功能。此前医政医管局官网下发《关于印发新型冠状病毒感染的肺炎诊疗方案（试行第九版）的通知》，其中，《新型冠状病毒肺炎诊疗方案（试行第九版）》里提及“可使用倡导微生态调节剂，维持肠道微生态平衡，预防继发细菌感染”。公司所涉重大信息均按照法律规范的要求在指定信息披露媒体予以披露，请投资者以公司披露的信息为准，谢谢！,0.8480205608383635,1,0.82,投资者问公司益生菌对新冠的具体作用程度，董秘只引用一般医学理论和诊疗方案，未说明公司产品的具体功效或临床数据，以定性泛论代替针对性回答，属避重就轻。,2,Evasive,0.5234963297843933,0.043804436922073364,0.4326992630958557,0.5234963297843933,2,Evasive,0.7482403516769409,0.028407463803887367,0.22335225343704224,0.7482403516769409,False,False,False
您好！请问贵公司目前每年用于研发的经费是多少？占收入的比重如何，今后的投入计划如何？,公司2009年研发投入3644万元，占营业收入比例4.29%，比2008年增长28%。今后会加大研发投入，希望研发投入能到营业收入的10%左右。谢谢！,0.7312071945936734,0,0.97,回答提供了具体研发经费数据、占比、增长率及未来目标比例，直接回应了提问的三个要点。,1,Intermediate,0.4763142168521881,0.46453845500946045,0.4763142168521881,0.05914727970957756,0,Direct,0.5340423583984375,0.5340423583984375,0.4206123650074005,0.04534521698951721,True,False,True
董秘您好！深交所对三吉通报批评，意味着61000多万股对上市公司补偿注销就这样被国民信托赖掉了吗？这样的话，上市公司是否考虑提出上诉？谢谢,感谢您的关注！2021年12月2日公司收到国民信托《关于要求办理限售股份解除限售状态的通知书》，本公司已于2021年12月10日向国民信托发送《关于＜关于要求办理限售股份解除限售的通知书＞之答复》：“由于贵司在取得本公司股票后拒绝遵守原股东作出的承诺，本公司无法确认贵司满足委托本公司代为向交易所申请办理解除限售手续的条件”。并已同步将复函报送深交所及内蒙证监局。截至目前，未有最新进展，敬请关注公司公告。,0.8658051533622891,1,0.75,回答说明了公司已回复国民信托并报送监管机构，提供了部分事实进展，但未回应投资者关于是否考虑提出上诉的核心诉求，避重就轻。,0,Direct,0.8286490440368652,0.8286490440368652,0.14149951934814453,0.02985147200524807,0,Direct,0.7665505409240723,0.7665505409240723,0.19153296947479248,0.041916489601135254,False,False,False
为什么最近在超市找不到贵公司生产的袋装花生了？,尊敬的投资者，您好！甘源食品在线上淘宝、天猫及线下KA商超BC类门店均有销售，不同地区可能所陈列的产品也会有所不同，建议您可以通过不同的渠道购买公司产品。感谢您的关注和支持！,0.8959186437161845,0,0.85,投资者问为何超市找不到产品，董秘解释了销售渠道分布及地区差异，并建议其他购买途径，属于直接回应核心诉求。,0,Direct,0.3871192932128906,0.3871192932128906,0.26520103216171265,0.34767961502075195,2,Evasive,0.4118819534778595,0.31985005736351013,0.26826798915863037,0.4118819534778595,True,True,False
董秘你好，英威腾几时候不好,尊敬的投资者，您好！公司是一家重点高新技术企业，被认定为国家火炬计划企业、低压变频器国家标准起草单位，同时担任深圳市软件行业协会常务理事、中国电工学会变频器分会及电力电子分会常务理事单位。公司拥有深圳市首家变频器工程技术研究中心，并设有技术委员会和研发中心，建立了专业化分工的高效技术创新体系和有效的创新激励机制。英威腾工业自动化和能源电力研究院获得了“深圳市重点企业研究院”资质。感谢您的关注。,0.7236498481039066,2,0.97,投资者提问模糊，但董秘完全未回应任何实质内容，而是大篇幅罗列公司资质荣誉，属于典型的转移话题逃避战术。,0,Direct,0.7214678525924683,0.7214678525924683,0.1628701537847519,0.11566196382045746,0,Direct,0.651594877243042,0.651594877243042,0.20278827846050262,0.14561688899993896,False,False,False
请问公司如何看待公司所在的钢铁板块，整体市值比较低，举个例子，A股所有钢企市值加起来，反而不如中国神华，请问作为钢铁一员，请问宝钢股份准备为行业做点什么？是继续呼吁，还是做点什么？,感谢您对公司的关注，面向未来，我们期待看到国内钢铁行业集中度提升、无序竞争的局面有所改观；公司将通过自身规模及能力两方面的建设，实现综合竞争力的提升。具体来说：1）宏观和中观层面：供给侧产能产量双管控+行业内部并购整合加速，推动竞争格局和秩序重构；低碳发展对行业低碳技术探索和绿色发展能力提出新的要求。2）微观企业层面：公司新一轮规划提出“规模+能力”，第一步达到8000万吨，第二步达到1亿吨；公司产品结构适配未来环保、低碳、轻量化发展的总体布局（硅钢布局+汽车板低碳转型聚焦高强和超高强钢+新材料聚焦铝板、碳纤维布局+百千十产品技术和市场细分领域份额及差异化竞争优势提升）；一公司更多基地的资源更科学组织优化，协同优势进一步发力。,0.9078443894364496,1,0.72,投资者核心诉求是钢铁板块市值低，公司准备做什么具体行动。回答给出了产能规划目标（8000万吨、1亿吨）等部分具体信息，但对市值提升的核心问题避重就轻，大量篇幅谈行业趋势和战略方向，未直接回应如何提升市值。,2,Evasive,0.4945606291294098,0.05661068856716156,0.44882863759994507,0.4945606291294098,1,Intermediate,0.4982430934906006,0.052257657051086426,0.4982430934906006,0.4494991600513458,True,False,True
公司工程设计及安装，请问是否具备光伏设备的安装与设计能力。,您好，公司主营业务包括园林规划设计、园林工程建设、生态环境建设与运营、苗木种养、绿化养护业务等领域。同时依托深蓝环保逐步拓展生态环保业务，切入水环境治理、生物质固废处理、危废处理等领域。公司将持续关注相关政策动态，紧抓行业发展机会，谢谢！,0.8758840737558308,2,0.95,投资者问是否具备光伏设计安装能力，董秘未正面回答有无该能力，转而罗列主营业务，属于转移话题，未提供任何增量信息。,1,Intermediate,0.4844423830509186,0.17578333616256714,0.4844423830509186,0.33977431058883667,1,Intermediate,0.46007004380226135,0.1267889142036438,0.46007004380226135,0.41314107179641724,False,False,False
尊敬的领导，您好。请问公司N型硅片已投产的产能有多少Gw？硅片良率是多少？产能利用率维持多少？还有多少产能在建当中？谢谢。,感谢您对公司的关注！公司硅片项目起步段已投产，谢谢！,0.5675341432269735,2,0.95,投资者问了产能、良率、利用率、在建产能四个具体量化问题，董秘仅回复'起步段已投产'，未提供任何数据，属于同义复述+避重就轻，完全逃避。,1,Intermediate,0.6268167495727539,0.07017529755830765,0.6268167495727539,0.30300799012184143,1,Intermediate,0.5400314927101135,0.04805416241288185,0.5400314927101135,0.4119143486022949,False,False,False
公司怎么不答复问题了？是不是有什么利空？公司怎么不及时公告？,您好，关于您的问题，很抱歉没能及时做出回复，今天上午我们做了认真回复，请查阅，此外，公司目前运营情况正常，我们也会根据监管层的要求做好各种信息披露，感谢您对当升科技的关注。证券部,0.9192377499571206,0,0.82,投资者核心诉求是质疑为何不回复及是否有利空。董秘明确回应已补充回复、运营正常、会依规披露，属于直接回应。,2,Evasive,0.9431220889091492,0.017889482900500298,0.03898840397596359,0.9431220889091492,2,Evasive,0.9411779642105103,0.01922185719013214,0.039600174874067307,0.9411779642105103,False,False,False
