Qsubj,Reply,final_score,label,confidence,reason,student_20k_pred,student_20k_pred_name,student_20k_confidence,student_20k_prob_0,student_20k_prob_1,student_20k_prob_2,student_100k_pred,student_100k_pred_name,student_100k_confidence,student_100k_prob_0,student_100k_prob_1,student_100k_prob_2,models_disagree,student_20k_correct,student_100k_correct
请问公司是否有基于芯驰科技芯片的域控制器定点项目？,您好，在智能驾驶域控制器方面，公司新一代轻量级智能驾驶平台，实现高低速自动驾驶辅助功能融合，目前已获得多家主流自主品牌及合资车厂的项目定点。公司第一代高算力自动驾驶域控制器平台，主打高性能，打造车辆智能化亮点，已率先在小鹏汽车的P7、P5车型上大规模量产供货；新一代高算力自动驾驶域控制器平台基于英伟达Orin系列芯片打造，将实现算力大幅提升，可支持实现冗余设计及未来升级高级别的自动驾驶功能，目前公司新一代高算力自动驾驶域控制器已获得众多项目定点，包括传统自主品牌客户和新造车势力。谢谢！,0.639033625503494,1,0.88,投资者明确问是否有基于芯驰科技芯片的定点项目，董秘详细介绍了域控制器业务但只提到英伟达Orin芯片，对芯驰科技只字未提，属于避重就轻。,1,Intermediate,0.5141565203666687,0.42314326763153076,0.5141565203666687,0.06270020455121994,0,Direct,0.5096348524093628,0.5096348524093628,0.4478291869163513,0.04253598302602768,True,True,False
请问公司是否有布局中药资源的打算。未来中药原材料资源决定公司发展的瓶颈。,您的提醒非常重要！公司正在严密观测中药材的价格变动，不排除在条件适宜时开展关键中药材的资源布局工作。谢谢！,0.8597670370039939,2,0.88,回答未提供任何具体布局计划或时间节点，'不排除'属虚假安抚与推迟回答，无增量信息。,1,Intermediate,0.46922045946121216,0.2792382836341858,0.46922045946121216,0.25154122710227966,2,Evasive,0.4690488278865814,0.07524320483207703,0.45570802688598633,0.4690488278865814,True,False,True
请问公司产品可以应用在人工智能硬件设备上吗？,您好，公司生产的永磁材料可广泛应用于消费电子、节能家电、工业设备、汽车工业、风力发电、智能制造、电动工具等众多领域。公司产品的牌号众多、规格齐全，已形成了较为完整的产品集群，可以充分满足下游市场的多元化需求。谢谢！,0.8290784326736641,2,0.88,投资者问产品能否用于AI硬件设备，董秘罗列大量通用应用领域但未提及AI硬件，属于转移话题，未回答核心诉求。,1,Intermediate,0.3857881426811218,0.2830570638179779,0.3857881426811218,0.33115479350090027,2,Evasive,0.5002567768096924,0.17341017723083496,0.32633304595947266,0.5002567768096924,True,False,True
公司招股说明书显示，公司参与的军工研究项目多达30多项，这意味着公司未来的需求非常可观。一款坦克或装甲车型定型需要5-15年，请问目前已定型即将投入使用的项目，有哪些？谢谢,尊敬的投资者，您好，公司项目定型相关信息属于涉密信息，公司需遵守主管部门的保密要求，敬请理解。感谢您对公司的关注，谢谢！,0.7853468113399499,0,0.95,投资者询问军工项目定型详情，董秘以涉密信息为由明确拒绝，属于合规性断言，干脆直接。,1,Intermediate,0.41655412316322327,0.24473212659358978,0.41655412316322327,0.33871376514434814,0,Direct,0.46704915165901184,0.46704915165901184,0.24291203916072845,0.2900387644767761,True,False,True
"董秘:1:是否就2021年上半年分红每股1元,第三季财报数据重要指标为何没有变化?2:第四季利润增幅巨大,来源是?3:2022年经营项目市场持续性如何?   谢谢!",尊敬的投资者您好！感谢您的建议，第四季度利润增幅来自于出售朗迪制药，2022年经营规划请您及时关注公司后续披露的2021年年度报告。感谢您的关注！,0.8304954157878576,1,0.85,问题1关于分红和三季报指标未变化完全未回答；问题2给出了明确来源（出售朗迪制药）；问题3用'关注年报'推脱。三问只实质回答一个，属避重就轻。,2,Evasive,0.513900101184845,0.02410295233130455,0.4619969427585602,0.513900101184845,1,Intermediate,0.7547340393066406,0.03054269589483738,0.7547340393066406,0.21472325921058655,True,False,True
尊敬的董秘您好，请问公司主要营业收入来源是什么呢？稳定吗？未来有怎样的战略规划呢？谢谢。,尊敬的投资者您好，公司是专业从事焊接钢管产品研发、制造及销售，公司主导产品有热浸镀锌钢管、高频焊管、钢塑复合管材管件、不锈钢管材管件、大口径卷制直缝埋弧焊接钢管、双面埋弧焊螺旋钢管、直缝埋弧焊钢管、直缝电阻焊钢管、FBE/2PE/3PE防腐钢管。主要营业收入均为各类管道的销售收入。只要世界上还没有出现一项新的技术能够完全替代管道在基建中的作用，该市场就是稳定的。谢谢。,0.7815729524561483,1,0.82,回答了主营业务来源和稳定性，但对'未来战略规划'完全未提及，避重就轻，属于部分响应。,0,Direct,0.5589439868927002,0.5589439868927002,0.3981238603591919,0.04293215647339821,1,Intermediate,0.6191830039024353,0.32033804059028625,0.6191830039024353,0.06047894433140755,True,False,True
请问高管减持为何不公告？其是否为激励计划对象？,尊敬的投资者，您好。公司股东触及监管机构信息披露有关规定的减持事项均已披露。感谢您的关注！,0.9424521612186094,1,0.78,回答仅笼统说明减持披露合规，未具体说明哪位高管减持、是否触及披露标准，也完全回避了'是否为激励计划对象'这一核心问题。,0,Direct,0.4143461287021637,0.4143461287021637,0.2671290338039398,0.3185247778892517,2,Evasive,0.5377031564712524,0.16412903368473053,0.2981678247451782,0.5377031564712524,True,False,False
贵公司四川成都的那个1亿多工程的投标，到底什么时候才有正式结果？,我公司参与投标的成都地铁2号线工程综合监控系统集成及施工总承包项目还处于澄清阶段，澄清的内容包括商务条款、技术条款、工程安排等事项，我公司将及时披露项目的进展情况，感谢您的关注。,0.8300619617805434,0,0.82,明确指出项目名称及当前处于澄清阶段，并说明澄清内容，提供了具体的项目进展状态，属于直接响应。,2,Evasive,0.5087527632713318,0.041932325810194016,0.4493148624897003,0.5087527632713318,1,Intermediate,0.5533472895622253,0.24509866535663605,0.5533472895622253,0.2015540450811386,True,False,False
2020年年报显示，公司的预付款项从2019年的7515万元，骤增到2.78亿元，并且惯性强劲，2021年一季报中再增加到了3.87亿元。一般来说，在公司经营模式没有出现大的变化的情况下，预收款项不应该出现太大的变动。对于上市公司来说，预付款项是风险极高的项目之一，存在着向关联方或者实质性的关联方输送利益的风险，从而损害投资者的利益。,尊敬的投资者，您好，公司一季度预付货款增加，主要是公司产能扩建项目建设提前订购设备的需要，同时，因钢板铝板等大宗商品持续上涨，公司适量备货所需，不存在向关联方输送利益的情形。,0.6500543821129557,0,0.88,投资者核心诉求是解释预付款项骤增原因及是否存在关联方利益输送。董秘给出了两个具体原因（产能扩建提前订购设备、大宗商品涨价备货）并明确否认关联方输送，属于直接回应。,1,Intermediate,0.6231417655944824,0.33813947439193726,0.6231417655944824,0.03871877118945122,0,Direct,0.550106942653656,0.550106942653656,0.4214230179786682,0.028470097109675407,True,False,True
公司红景天苷销量怎样？NMN原料药有固定客户了吗？产能怎样？谢谢,尊敬的投资者您好，β-烟酰胺单核苷酸为公司多个合成生物学项目的在研品种之一，我们拥有自主研发的多酶催化生产和微生物底盘细胞基因改造的全发酵生产两种技术路线，其中前者已经完成放大工艺开发，可以获得公斤级高纯度样品，正在进行对应报送码的报备，同时也在加紧开展对应功能性食品制剂以及其它的开发，公司将及时根据后续进展履行信息披露义务，敬请广大投资者谨慎决策，注意防范投资风险，谢谢。,0.912220712968736,1,0.85,投资者问三个问题：红景天苷销量、NMN客户、NMN产能。董秘仅回答了NMN技术路线和研发进展，完全未提及红景天苷销量和是否有固定客户，属于避重就轻、选择性回答。,2,Evasive,0.513165295124054,0.024714481085538864,0.4621202349662781,0.513165295124054,1,Intermediate,0.6700589060783386,0.028201311826705933,0.6700589060783386,0.30173981189727783,True,False,True
封神第一部7月20日国内上映，有同步北美上映吗？具体海外上映怎么安排？,感谢您对公司的关注。该项目海外发行计划正在商定中，具体进展请关注封神第一部官方微博。,0.6511388603907524,1,0.78,投资者问两个问题：是否同步北美上映及海外安排。董秘未回答是否同步北美，仅说计划商定中，属定性模糊回答，但指引了信息来源，部分响应。,2,Evasive,0.6113616824150085,0.03158784285187721,0.35705044865608215,0.6113616824150085,1,Intermediate,0.4849521815776825,0.06059340760111809,0.4849521815776825,0.4544543921947479,True,False,True
董秘：公司会发布2021年年报预报吗？同比去年能盈利？,您好，公司2021年年度报告已预约于2022年4月份披露，公司将根据相关规定要求，及时履行相应的信息披露义务。谢谢！,0.9348199351691178,1,0.85,回答了年报披露时间，但对是否发布业绩预告及能否盈利的核心问题避而不谈，属于避重就轻。,1,Intermediate,0.4960848391056061,0.3490183651447296,0.4960848391056061,0.1548968404531479,0,Direct,0.5277531147003174,0.5277531147003174,0.3731304109096527,0.09911643713712692,True,True,False
尊敬的董秘，问一下贵公司现在煤山异质结高效太阳能电池项目生产组件是否已经满负荷生产了?目前的产能是多少？希望您百忙之中尽快回答，谢谢。,尊敬的投资者，您好。公司控股子公司浙江爱康光电科技有限公司第一条异质结电池生产线220MW已于2021年4月实现量产，第二条生产线260MW正在做大尺寸技术改造，预计11月开始量产。感谢您的关注和支持。,0.8552845332717397,0,0.9,给出了具体产能数据（220MW、260MW）及量产时间节点，但未直接回答是否满负荷生产，核心诉求基本满足。,0,Direct,0.49232062697410583,0.49232062697410583,0.46592211723327637,0.041757192462682724,1,Intermediate,0.563950777053833,0.3896028697490692,0.563950777053833,0.046446364372968674,True,True,False
"公司今年一季报同比大幅增长，能解释一下增长的原因吗？是正常经营范围内的增长吗？
								",尊敬的投资者您好，公司一季度业绩同比大幅增长主要是主营业务的快速增长，其中CDMO业务同比增长296%，制剂业务增长50%。具体情况请见公司于2022年4月26日披露的《2022年第一季度报告》。感谢您的关注。,0.69013625636835,0,0.95,回答给出了具体业务增长数据（CDMO增长296%、制剂增长50%），明确说明属于主营业务增长，直接回应了核心诉求。,1,Intermediate,0.563115656375885,0.4067707359790802,0.563115656375885,0.030113575980067253,0,Direct,0.5513152480125427,0.5513152480125427,0.4245743155479431,0.02411041222512722,True,False,True
分红少就算啦，能不能把红利快点分下来。,您好，公司年度分红将按照相关规定在股东大会召开后两个月内实施完毕，请关注公司权益分派实施公告，谢谢。,0.9400532167574468,0,0.92,投资者核心诉求是加快分红到账，董秘明确给出了时间框架（股东大会后两个月内）并指引关注具体公告，属于直接响应。,2,Evasive,0.46706631779670715,0.37693309783935547,0.15600059926509857,0.46706631779670715,0,Direct,0.6647205352783203,0.6647205352783203,0.09699790179729462,0.2382815182209015,True,False,True
请问董秘.贵司可有人工智能业务.谢谢,对于盛天网络来说，人工智能特别是AIGC技术存在很多可以探索的空间。比如在社区运营方面，使用AIGC技术自动生成攻略、头像、表情包，开发智能语音主播等；在元宇宙场景构建方面，利用AIGC技术开发交互功能更强的数字人、虚拟人，自动生成3D内容构建虚拟世界等；AIGC技术如能深入地参与游戏开发，也将提升游戏开发效率，降低开发成本。我们会保持对该技术最新发展动态的关注。,0.7694872383614978,1,0.82,投资者问是否有AI业务，董秘只列举了AIGC的潜在应用场景和探索方向，未明确回答公司目前是否已开展相关业务，用展望代替了事实陈述，属于定性代替定量、避重就轻。,1,Intermediate,0.42160725593566895,0.2447175830602646,0.42160725593566895,0.3336751461029053,2,Evasive,0.4315098822116852,0.17211094498634338,0.3963792026042938,0.4315098822116852,True,True,False
贵公司团队你好，半年报里智能机器人生产线经营情况没有进行详细说明，是否可以对该板块的经营业绩及未来规划进行一个详细的补充说明。谢谢！,尊敬的投资者，您好！机器人装配线属于公司智能装备板块的业务，上半年经营情况及发展规划详见公司《2022年半年度报告》“第三节管理层讨论与分析之一、报告期内公司从事的主要业务”。谢谢关注！,0.7530953430819766,2,0.92,投资者明确指出半年报未详细说明，要求补充，董秘却将其推回半年报原文，属于推迟回答/同义复述，未提供任何增量信息。,1,Intermediate,0.5716862082481384,0.3818817734718323,0.5716862082481384,0.04643203690648079,0,Direct,0.6929950714111328,0.6929950714111328,0.2889286279678345,0.01807628758251667,True,False,False
贵公司目前除了二级股票市场，目前持有那些公司的股权，不管有无上市。,您好！详情请参阅公司分别于2022年3月26日和2022年8月30日在巨潮资讯网（www.cninfo.com.cn）披露的《2021年年度报告》和《2022年半年度报告》中“投资状况分析”部分内容。谢谢！,0.8836640562655077,0,0.85,投资者问持有哪些公司股权，属于财报已披露的信息，董秘指引至具体报告的具体章节，属于合规性断言式的直接响应。,2,Evasive,0.38730213046073914,0.31210801005363464,0.3005898892879486,0.38730213046073914,0,Direct,0.5003517270088196,0.5003517270088196,0.20979778468608856,0.28985050320625305,True,False,True
"请问公司或重要参股公司是否有向东盟“一带一路”沿线国家出口产品或提供服务的业务呢？未来公司是否有相关发展规划？谢谢。								",尊敬的投资者您好，感谢您对公司的关注和支持。成大生物人用狂犬病疫苗出口至泰国、菲律宾、埃及和印度等一带一路沿线多个国家和地区。未来会继续拓展一带一路沿线的潜力市场。,0.6285597073327794,0,0.93,明确列出了出口的具体国家（泰国、菲律宾、埃及、印度），并说明了未来继续拓展的规划，直接回应了提问的两个核心诉求。,1,Intermediate,0.4180869162082672,0.41708365082740784,0.4180869162082672,0.16482940316200256,0,Direct,0.809792697429657,0.809792697429657,0.15804563462734222,0.03216167911887169,True,False,True
可吸收医用胶开始推广没？医用耗材分类代码审批完成没？谢谢,尊敬的投资者，您好！截至目前，公司硬脑膜医用胶尚处于申报国家医保医用耗材分类与代码阶段，同时，公司已在积极准备产品上市推广的工作。感谢您的关注！,0.5288061919141724,1,0.85,投资者问两个具体问题：是否开始推广、代码审批是否完成。董秘回答了代码仍在申报阶段（部分回答），但对推广只说'积极准备'，未明确是否已开始，属定性模糊回应，避重就轻。,0,Direct,0.4908260703086853,0.4908260703086853,0.4738246202468872,0.0353492833673954,1,Intermediate,0.5316847562789917,0.4266630709171295,0.5316847562789917,0.0416521392762661,True,False,True
公司和波士顿咨询公司（BCG）签约合作目前是否已经实质性的进行工作,您好，该项目目前在积极进展中，感谢您的关注。,0.8706447714526979,1,0.85,投资者问是否已实质性开展工作，董秘仅回答'积极进展中'，属于定性模糊回答，未说明具体工作内容或阶段性成果。,1,Intermediate,0.39553189277648926,0.3762291371822357,0.39553189277648926,0.2282389998435974,0,Direct,0.37005046010017395,0.37005046010017395,0.3024875521659851,0.32746198773384094,True,True,False
请问，最近两年公司自由现金流大幅减少甚至为负的原因是什么,您好！公司货币资金在逐年增加，闲置时会进行理财管理，以获取资金收益，不存在大幅减少。谢谢！,0.8160253674371696,2,0.92,投资者问的是自由现金流为负的原因，董秘偷换概念为'货币资金'，属于转移话题，未回答自由现金流减少的实质原因。,0,Direct,0.6491246223449707,0.6491246223449707,0.2855265140533447,0.06534889340400696,1,Intermediate,0.528811514377594,0.3141924738883972,0.528811514377594,0.15699604153633118,True,False,False
预制菜行业的门槛是否不高？请问公司预制菜市场有什么核心的优势？,公司是水产食品的龙头企业，与同行业相比，公司具有全球化、全产业链、全渠道方面优势，另外公司在产品研发、工艺技术、食品安全管理、自动化和信息化等方面均领先于行业。谢谢！,0.9023581716397848,0,0.82,投资者问预制菜核心优势，董秘明确列出全球化、全产业链、全渠道及研发技术等具体优势维度，属于定性结论的直接回应。,1,Intermediate,0.49079418182373047,0.19368413090705872,0.49079418182373047,0.3155217170715332,2,Evasive,0.4124278426170349,0.2208583652973175,0.36671382188796997,0.4124278426170349,True,False,False
请问公司维生素B年产量多少吨？,感谢您的关注与提问！公司目前是全球领先的维生素B5系列产品生产供应商，产品市场占有率处于领先地位。谢谢！同时预祝您新年快乐！,0.8063361840499169,2,0.95,投资者问具体年产量数据，董秘未给出任何产量数字，仅用市场地位等定性描述替代，属于转移话题和同义复述。,1,Intermediate,0.440798819065094,0.14497533440589905,0.440798819065094,0.4142257869243622,2,Evasive,0.512698769569397,0.0830082818865776,0.4042930006980896,0.512698769569397,True,False,True
董秘天天忙什么呀，问题也不回答，不把投资者当回事吗？英伟达和微软的认证通过了没呀，800G出货了没呀，整个市场都等着你们的答案呢,"尊敬的投资者您好！根据中国证券登记结算提供的股东名册，截至2023年6月9日，公司股东总户数为10,566户，谢谢！",0.9342950053073058,2,0.97,投资者问英伟达微软认证及800G出货进展，董秘回答的是股东户数，完全答非所问，属于典型的转移话题逃避战术。,0,Direct,0.5919036865234375,0.5919036865234375,0.15427903831005096,0.25381729006767273,2,Evasive,0.4628596901893616,0.397948294878006,0.13919198513031006,0.4628596901893616,True,False,True
请问公司主营产品的价格最近几个月有没有涨价？如果涨了请问幅度大约是多少谢谢,答：你好，公司产品规格品种较多，订单多，每单金额都不大，每单产品均单独定价，不同规格的产品价格有涨有跌。总体上，公司近几个月产品平均价格与上年度产品的平均价格相比略有上升。,0.8731582900949245,1,0.82,投资者问是否涨价及涨幅，董秘确认略有上升但未给出具体涨幅数据，属于定性代替定量的部分响应。,1,Intermediate,0.5369881987571716,0.3691417872905731,0.5369881987571716,0.09386999905109406,0,Direct,0.6041069030761719,0.6041069030761719,0.3262540102005005,0.06963904947042465,True,True,False
其基于对公司未来战略转型及产业发展的充分信心，公司总经理李瑞明计划增持公司股份。拟增持金额不低于1000万元且不超过2000万元，实施期限自公告披露之日起的6个月内。现在窗口期已过，李总可继续增持。请问什么时候能完成？,尊敬的投资者，您好。公司总经理李瑞明先生将综合市场情况、个人情况等因素，按照既定的增持计划实施增持。感谢您对公司的关注！,0.581422196788567,2,0.92,投资者问增持完成的具体时间节点，董秘未给出任何时间表，仅用'综合市场情况按既定计划实施'模糊回应，属于推迟回答+虚假安抚。,2,Evasive,0.5875648260116577,0.0656207725405693,0.3468143939971924,0.5875648260116577,1,Intermediate,0.4712337851524353,0.13910754024982452,0.4712337851524353,0.38965871930122375,True,True,False
尊敬的董秘您好：请问贵公司在东数西算方面都做了那些布局，谢谢。,您好，早在2019年7月，华为正式发布鲲鹏生态计划。公司作为华为云同舟共济合作伙伴，联合华为在湖南落地并主导经营湘江鲲鹏，构建了全国首个“软件+硬件”鲲鹏生态基地。2020年，公司联合华为，分别与贵州、甘肃政府共同发起设立云上鲲鹏、九霄鲲鹏，加速推进两省计算产业集群建设。当前，公司已在全国形成了以湘、黔、陇三省为核心，立足区域、辐射多地的智能计算产业生态布局。随着贵州、甘肃被确定为“东数西算”工程国家算力枢纽节点，公司将以鲲鹏计算产业为抓手，积极参与鸿蒙、欧拉等关键软件技术创新及应用，发挥全栈国产化软硬件产品及技术研发能力、政企数字化顶层设计与实施能力、大型项目集采交付能力等先行优势，促进数字技术和实体经济深度融合，赋能传统产业转型升级，全方位助力甘肃枢纽和贵州枢纽承接国家“东数西算”战略落地。谢谢您的关注。,0.6883977324640066,1,0.72,回答介绍了鲲鹏生态布局背景和三省产业基地，与东数西算有一定关联，但对具体在东数西算方面的实质性布局（如数据中心建设、算力规模、项目进展）缺乏具体信息，后半段多为展望性表述，定性代替定量。,0,Direct,0.44795483350753784,0.44795483350753784,0.4473407566547394,0.1047043427824974,1,Intermediate,0.518815815448761,0.36380791664123535,0.518815815448761,0.11737626791000366,True,False,True
我是公司小股东，公司为什么迟迟不预告中期业绩？今年上半年上海疫情对公司到底有多少影响？二季度净利润亏了多少？知道内情的大户都在57元以上跑路，留着小股东为你们托盘。请用实际行动维护小股东的利益。,尊敬的投资者您好！根据《上海证券交易所科创板股票上市规则》，除年度外，科创板公司半年度和季度业绩预告不做强制要求，公司半年度具体经营情况详见公司于2022年8月25日披露的2022年半年度报告。感谢您的关注。,0.8909253039024051,1,0.82,回答解释了不预告的合规原因，但对疫情影响、二季度亏损等核心量化问题避而不谈，仅引导查阅半年报，属于避重就轻。,0,Direct,0.5479073524475098,0.5479073524475098,0.40557852387428284,0.046514127403497696,1,Intermediate,0.552462637424469,0.38589203357696533,0.552462637424469,0.061645302921533585,True,False,True
董秘，你好。元宇宙已经成为下一代互联网的发展趋势。贵司有没有抓住风口进入元宇宙平台—— .彼岸来布局属于自家的展馆，以此来更新颖地传播推广自家产品的计划？,尊敬的投资者：您好！感谢您的建议。公司已关注到元宇宙行业的发展趋势，并积极寻求了解可能与公司发展有关的新产品等机会，目前暂未确认合适的相关发展机会。鉴于公司产品大部分具有定制化的鲜明特征，属于笔记本电脑、汽车等终端整机产品的零部件之一，不直接面向终端消费者，客户以终端整机品牌厂商为主，更看重产品本身的技术性能参数和质量稳定性、可靠性，因此，公司产品不适合进行您上述建议的元宇宙平台进行推广。谢谢！,0.8482589830969977,0,0.95,董秘明确回答了公司暂无相关布局，并给出了具体理由（产品为定制化零部件，不面向终端消费者），属于直接响应。,1,Intermediate,0.49042564630508423,0.43201038241386414,0.49042564630508423,0.07756396383047104,0,Direct,0.49629443883895874,0.49629443883895874,0.446575790643692,0.05712968856096268,True,False,True
贵公司三季度来生产线饱和吗？有扩大产能打算吗？,投资者你好，公司生产经营情况一切正常。,0.9045838290221456,2,0.95,投资者问产能饱和度及扩产计划，董秘仅回复'经营正常'，属于同义复述式逃避，未提供任何增量信息。,2,Evasive,0.5345675349235535,0.053352151066064835,0.4120803475379944,0.5345675349235535,1,Intermediate,0.4920802414417267,0.06853954493999481,0.4920802414417267,0.43938013911247253,True,True,False
请问公司说的，公司布局的电子烟相关业务正有序进展，公司在尼古丁、雾化物、生产/代加工、品牌上有所布局，且都获得了许可牌照。请问这些业务属于小崧股份吗？还是属于参投基金投资的正和生物呢？毕竟公司穿透持股正和生物只有20%*48%=9.6%股权。,尊敬的投资者，感谢您对小崧股份的关注！公司已取得了电子烟代加工许可证，并对外投资了尼古丁提纯企业陕西港华、品牌持有企业铂德科技，雾化物生产企业正和生物。其中陕西港华取得了电子烟用烟碱许可证，铂德科技取得了电子烟品牌许可证，正和生物取得了雾化物生产许可证。公司持续向上下游延伸并完善电子烟产业链布局，将充分发挥与产业链的协同效应，提升公司在电子烟领域的竞争优势，稳健扩大公司在海内外电子烟市场份额，促进公司新型烟草产业规模不断提升。谢谢！,0.6929278301171242,1,0.82,投资者核心诉求是区分哪些业务属于小崧自身、哪些属于参投基金投资的正和生物，并质疑穿透持股仅9.6%。董秘详细列举了各子公司牌照情况，但回避了持股比例和业务归属权的核心问题，用产业链协同的定性描述替代了实质回答。,0,Direct,0.49122217297554016,0.49122217297554016,0.47161227464675903,0.03716553747653961,1,Intermediate,0.5038294792175293,0.45964154601097107,0.5038294792175293,0.036528997123241425,True,False,True
你好请问最新股东人数是多少，谢谢！,您好，根据信息披露公平原则，公司在定期报告中披露对应时点的股东信息。公司2021年9月30日的股东数已于2021年10月23日的第三季度报告中进行披露，敬请关注公司后续披露的公告。谢谢！,0.8526745306270012,2,0.85,投资者问最新股东人数，董秘未给出任何具体数字，以'信息披露公平原则'和'请关注后续公告'推脱，属于推迟回答战术。,0,Direct,0.6412873864173889,0.6412873864173889,0.2408062070608139,0.11790641397237778,2,Evasive,0.561080276966095,0.1209399402141571,0.3179798126220703,0.561080276966095,True,False,True
